placeName,address,managerUnit,applyUnit,contactor,officePhone,fax,email,register,imageUrl,seg,place
三重區　三重家樂福重新店,,家樂福股份有限公司重新店,,邱經理,02-29995000,,CELIA_CHIU@carrefour.com,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/82f5e4e5-b6ba-4b8d-be19-fefe43fa362b/f47c9f6b8a15b909641b0c75959435e9.jpg,"['三重', '家樂福', '重新']",
平溪區　平溪區民活動中心廣場,,平溪區公所,,林小姐,02-24951510#174,,AQ6860@ntpc.gov.tw,民眾須具備新北市政府文化局認可之有效街頭藝人證，始可申請展演，經管理單位核可後方可展演。,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/6f189c79-2c0f-4198-b4e8-476cf56a49b4/2194333cedf04ec1ec33a422f41ced6e.jpg,"['平溪', '區民', '活動', '廣場', '中心']",
三峽區　三峽祖師廟前廣場,,財團法人新北市三峽長福巖清水祖師廟,,劉先生,02-26714657#15,,,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/ab2ebaeb-6f00-411a-9e42-8028e6bcc7f3/7f2d8b359a70890d1f1352049a609fe0.jpg,"['三峽區', '三峽', '祖師廟', '前廣場']",
平溪區　菁桐礦業生活館,,平溪區公所,,林小姐,02-24951510#174,,AQ6860@ntpc.gov.tw,民眾須具備新北市政府文化局認可之有效街頭藝人證，始可申請展演，經管理單位核可後方可展演。,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/a4f51ec8-df01-489e-8740-99b15da16662/c168311235746576ceec91f978b7b763.jpg,"['菁桐', '礦業', '平溪', '生活']",
烏來區　烏來區綜合活動中心旁廣場,,烏來區居民代表會,,杜小姐,02-26616586#210,,,民眾須具備新北市政府文化局認可之有效街頭藝人證，始可申請展演，經管理單位核可後方可展演。,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/43a10974-d4dd-4536-874e-ae6a7248fd74/fbb6452e0c7e4728c3a830ec0ba3a21a.jpg,"['烏來區', '綜合', '活動', '旁廣場', '中心']",
瑞芳區　新北市立黃金博物館,,新北市立黃金博物館,,吳小姐,02-24962800#2001,,AL8570@ntpc.gov.tw,線上申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/b869f950-d867-4f24-8173-f6ebb02995b4/6aa7d008d1a105ea7bcfe4726fb5a451.jpg,"['新北', '瑞芳', '市立', '博物']",
八里區　新北市立十三行博物館,,新北市立十三行博物館行政組,,林先生,02-26191313#304,,AQ2993@ntpc.gov.tw,線上申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-11-25/c6b1899d-4ecb-4a55-b4fa-ac9c79d4b347/3989a362ccdb37c7da979c1e7f8c9c70.jpg,"['新北', '十三行', '市立', '八里', '博物']",
板橋區　林本源園邸,,新北市政府文化局,,吳小姐,02-29653061#33,,AI3983@ntpc.gov.tw,線上申請,http://busker.culture.tw/h_upload_ccacloud/performer/place/pic/A0/B0/C0/D0/E0/F171/a22fcb43-fa69-40c1-9e86-73ab18d998d6.jpg,"['板橋區', '園邸', '本源']",
鶯歌區　新北市立鶯歌陶瓷博物館,,新北市立鶯歌陶瓷博物館,,江小姐,02-86772727#817,,AV0285@ntpc.gov.tw,電聯管理員提出展演申請。,http://busker.culture.tw/h_upload_ccacloud/performer/place/pic/A0/B0/C0/D0/E0/F172/9e7451d4-0ef8-4e79-96ef-743bfd3bc7b2.jpg,"['歌區', '新北', '市立', '博物', '陶瓷']",
板橋區　新北市政府市民廣場,,新北市政府秘書處行政園區管理科,,陳小姐,02-29603456#2242,,AO5641@ntpc.gov.tw,請於展演前20日至新北市政府19樓秘書處服務台申辦,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-08/99eefb7c-6760-469b-8623-53f52131ec98/233832efd057a24c61ae47a9211225e9.jpg,"['板橋區', '新北', '廣場', '市政府', '市民']",
板橋區　板橋車站特定專用區站前廣場,,板橋區公所經建課,,陳小姐,02-29686911#390,,AJ2624@ntpc.gov.tw,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/h_upload_ccacloud/performer/place/pic/A0/B0/C0/D0/E0/F175/00db116c-cce6-477b-8ba4-aa548a8fbda7.jpg,"['板橋區', '板橋', '車站', '專用區', '廣場', '特定']",
新莊區　思賢公園,,新莊區公所,,羅先生,02-29929891#414,,AL8824@ntpc.gov.tw,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/a13e91f1-f47a-41a4-ba89-29d557c58a76/54b4d35b66e9ae1e9e3a26f82911168e.jpg,"['新莊區', '思賢公園']",
新莊區　福壽公園,,新莊區公所,,羅先生,02-29929891#414,,AL8824@ntpc.gov.tw,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/bc6e9b18-4b1f-4549-8904-b2e2e8af4d37/dfc7866188f425050b38c478d169e801.jpg,"['新莊區', '福壽公園']",
中和區　枋寮夜市廟仔尾溝(廟美綠林小徑),,中和區公所經建課,,程先生,02-22482688#418,,AJ2836@ntpc.gov.tw,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/867d02a4-6717-48b7-af8a-9ef9d5a9056f/9ad1a445af83b0292b6bd392a542e0a6.jpg,"['枋寮', '中和區', '仔尾溝', '美綠林', '小徑', '夜市']",
瑞芳區　瑞芳站前廣場,,瑞芳區公所經建課,,顏小姐,02-24972250#1402,,AO2086@ntpc.gov.tw,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/86b17801-75f4-4547-af10-39d9128f1fbf/1d5bcc249f2ae3e1c3eb200c2e253807.jpg,"['瑞芳', '廣場']",
板橋區　435藝文特區,,新北市政府文化局,,高小姐,02-29690366#57,,AO1428@ntpc.gov.tw,線上申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-08-25/0a3abf52-6649-4601-819e-1d9c8a7f4942/0c2bcd2b3b1b936a2d32af29c6cc2e39.jpg,"['板橋區', '435', '藝文特區']",
新店區　瑠公公園廣場,,新店區公所,,鄭先生,02-29112281#2201,,AH2530@ntpc.gov.tw,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/ea01d0bb-c1f6-4b19-ad38-9e5468f662d0/24d321c7be71bc7023fd46569caa1777.jpg,"['園廣場', '新店', '公公']",
金山區　金山遊客中心前廣場,,北海岸及觀音山國家風景區管理處,,范小姐,02-86355100#2125,,FAN.NGN@tbroc.gov.tw,民眾須具備新北市政府文化局認可之有效街頭藝人證，始可申請展演，經管理單位核可後方可展演。請於展演前7日向管理單位申請。,http://busker.culture.tw/h_upload_ccacloud/performer/place/pic/A0/B0/C0/D0/E0/F182/4db92a90-3618-47e1-aa6d-70cfbe4caa2e.jpg,"['金山', '遊客', '前廣場', '中心']",
三芝區　三芝遊客中心前瞭望廣場,,北海岸及觀音山國家風景區管理處,,范小姐,02-86355100#2125,,FAN.NGN@tbroc.gov.tw,電話申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/c4fb75ed-5f2c-420b-ba0b-00d227bce79d/3fbd0457ff44de08e7958c1a38a4ae96.jpg,"['三芝', '遊客', '廣場', '瞭望', '中心']",
金山區　中山堂前廣場(因工程暫停申請),,金山區公所,,戴小姐,02-24985965#173,,AO2904@ntpc.gov.tw,1.於新北市舉辦街頭藝人徵選及核發街頭藝人證後，民眾須具備本府核發之街頭藝人證，始可申請展演。2.表演者須於2星期前檢送展演資料予場地管理單位審核，核可後方可展演並依該單位規定辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/c575e3dc-f0c4-4ea2-b72d-a95c55be400b/1b51eda2199e58aae79907415978012e.jpg,"['中山堂', '前廣場', '暫停', '申請', '金山', '工程']",
泰山區　同興公園表演場,,泰山區公所,,鄭先生,02-29099551#1701,,AI4139@ntpc.gov.tw,電話申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/ac469192-2bd7-4f26-8bff-55d04296d860/1998c01ca48a95f73b027886c7e974f7.jpg,"['同興', '公園', '泰山', '表演']",
泰山區　文程廣場,,泰山區公所,,鄭先生,02-29099551#1701,,AI4139@ntpc.gov.tw,電話申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/e66eab12-ba26-4e82-a8d6-d51d70074681/d5be511885c096608d0ac4b13e22b446.jpg,"['文程', '廣場', '泰山']",
中和區　八二三紀念公園(四號公園),,新北市中和區公所經建課,,經建課王先生,02-22482688#412,,AR2721@ntpc.gov.tw,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/3a998e0c-021e-4f29-b480-0a1a676da559/e247c659d63840039b8d0fd43aa5525b.jpg,"['公園', '八二三', '中和區', '紀念', '四號']",
鶯歌區　三號公園,,新北市鶯歌區公所,,李國輝,02-26780202#517,,,1.於本市舉辦街頭藝人徵選及核發街頭藝人證後，民眾須具備本府核發之街頭藝人證，始可申請展演。2.表演者須於1星期前檢送展演資料予場地管理單位審核，核可後方可展演並依該單位規定辦理。,http://busker.culture.tw/h_upload_ccacloud/performer/place/pic/A0/B0/C0/D0/E0/F189/b0fd8732-0601-427e-bc84-9601d6b23d57.png,"['歌區', '三號', '公園']",
貢寮區　舊草嶺自行車隧道北口監控中心,,東北角暨宜蘭海岸國家風景區管理處遊憩課,,吳小姐,02-24991115#333,,MAY00261.NEYC@tbroc.gov.tw,1.民眾須具備新北市政府文化局認可之有效街頭藝人證，始可申請展演，經管理單位核可後方可展演。2.請於展演前7日向管理單位申請。,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/83f2a186-23a9-43e4-9f03-85c63af29868/a701a83c6b28b81010eb550ae023c62f.jpg,"['舊草嶺', '監控', '北口', '隧道', '自行', '中心']",
五股區　觀音山生態園區,,北海岸及觀音山國家風景區管理處,,李小姐,02-22928888#20,,FAN.NGN@tbroc.gov.tw, 電話申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/7c20a71d-c278-44a3-814a-16c45205cc61/fb85139cc6b02b02e96f93ca37a5182b.jpg,"['觀音', '山生態', '園區', '五股']",
五股區　觀音山遊客中心廣場,,北海岸及觀音山國家風景區管理處,,李小姐,02-22928888#20,,FAN.NGN@tbroc.gov.tw,電話申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/03152deb-f875-4fec-9db1-86bc2791c952/f08c0fc771be392fbcaef18e6967b075.jpg,"['觀音', '山遊客', '廣場', '五股', '中心']",
鶯歌區　鶯歌火車站１樓大廳,,鶯歌火車站,,高小姐/翁小姐,02-23815226*4962,,tr105@railway.gov.tw,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/04a0810c-4427-4e74-9ade-b05e898e52ae/c2c53549b5330bf580a5035729d1d273.jpg,"['歌區', '歌火車', '樓大廳']",
汐止區　汐止火車站秀峰路廣場,,汐止火車站,,總務許小姐,02-26415096,,,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/92b1cacf-a5c7-4114-9d6b-c3fb7294ca30/5321acb107b6e90f5ee8a8d9e5ddcd7e.jpg,"['汐止', '火車', '秀峰', '路廣場']",
淡水區　捷運淡水站10號廣場、捷運紀念碑北側廊道及站後廣場草坪(表演藝術類),,臺北大眾捷運股份有限公司,,淡北段辦公室（位於淡水站）,02-25505600#4338,,,展演預約登記請至臺北市文化局街頭藝人網站(https://tpbusker.gov.taipei)線上申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/2e942e24-8a98-4c6e-bc81-78b3db4ab14b/30443a44a26affcc2327d294c47e9eb9.jpg,"['淡水', '10', '號廣場', '捷運紀念碑', '北側', '站後廣場', '藝術類', '廊道', '草坪', '表演']",
淡水區　捷運淡水站10號廣場、捷運紀念碑北側廊道及站後廣場草坪(視覺藝術類、工藝藝術類),,臺北大眾捷運股份有限公司,,淡北段辦公室（位於淡水站）,02-25505600#4338,,,展演預約登記請至臺北市文化局街頭藝人網站(https://tpbusker.gov.taipei)線上申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/455be99d-9f58-4150-b435-a00b427138c7/3866657ce72f0f971b274375bfb2b3dd.jpg,"['藝術類', '淡水', '10', '號廣場', '捷運紀念碑', '北側', '站後廣場', '視覺', '工藝', '廊道', '草坪']",
淡水區　捷運淡水站南穿堂,,臺北大眾捷運股份有限公司,,淡北段辦公室（位於淡水站）,02-25505600#4338,,,展演預約登記請至臺北市文化局街頭藝人網站(https://tpbusker.gov.taipei)線上申請,http://busker.culture.tw/h_upload_ccacloud/performer/place/pic/A0/B0/C0/D0/E0/F197/16270422-b809-4f95-8d54-1414aff6fa51.jpg,"['淡水', '穿堂']",
淡水區　捷運淡水站北穿堂,,臺北大眾捷運股份有限公司,,淡北段辦公室（位於淡水站）,02-25505600#4338,,,展演預約登記請至臺北市文化局街頭藝人網站(https://tpbusker.gov.taipei)線上申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/dbe581a6-3743-4417-9d76-07e2997e35e9/b8086d115786ba9cf57cebccc4fcd858.jpg,"['淡水', '站北', '穿堂']",
三芝區　根德水車園區,,三芝區公所,,江小姐,02-26362111#245,,AB3981@ntpc.gov.tw,電話申請,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/b966ad6d-cf43-4119-92c8-95f3d808206d/c1be4d0978a939a345a1a46c158707f5.jpg,"['三芝', '根德水車', '園區']",
淡水區　福容大飯店麗寶漁人碼頭廣場(暫停開放申請),,福容大飯店商場部,,商場部,02-28059958#8282,02-28052126,,,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-08-03/a648387e-33c3-4166-85be-21fb2aef67b2/8c95764766c60869e33952c33ecd3e40.jpg,"['福容', '大飯', '店麗寶漁人', '碼頭', '廣場', '暫停', '開放', '申請', '淡水']",
鶯歌區　三鶯藝術村圓形廣場(108年因工程廢止),,新北市立鶯歌陶瓷博物館營運行政組,,劉先生,86772727#817,,AO2671@ntpc.gov.tw,1.民眾須具備新北市政府核發之街頭藝人證，始可申請展演，並經管理單位核可後方可展演。2.表演者須於展演當日，先至服務臺簽到及換證，如當日申請人數超過受理人數，則採抽籤決定。,,"['歌區', '三鶯', '藝術', '村圓', '形廣場', '108', '廢止', '工程']",
鶯歌區　三鶯陶花源(108年因工程廢止),,新北市鶯歌區公所,,黃先生,02-26780202#515,,,民眾須具備新北市政府核發之街頭藝人證，始可申請展演，並經管理單位核可後方可展演。,,"['歌區', '三鶯', '陶花源', '108', '廢止', '工程']",
板橋區　板橋大遠百,,板橋大遠百企劃處市場活動課,,呂先生,02-77054168#8545,,PLAN542@feds.com.tw,如需申請場地須先在前一周禮拜四前Email詢問場地及時間是否許可，並且寄送表演相關照片及影片以便審核參考。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-06-08/f7a041dc-d910-40a8-a32a-870616da1e24/9e4ff83fc724f72e5c02403445817009.JPG,"['板橋區', '板橋', '大遠百']",
中和區　錦和公園(風光中和園區),,中和區公所經建課,,楊小姐,02-22482688#411,,AS8384@ntpc.gov.tw,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/36f8367c-7637-4183-9c69-56b4952054b7/287136c69a81fc19f8f6b2eac13f3ea0.jpg,"['中和區', '公園', '風光', '園區']",
平溪區　平溪分駐所波麗士天燈廣場,,新北市政府觀光旅遊局,,謝先生,02-29603456#4152,2964-2937,AG5920@ntpc.gov.tw,線上申請,http://busker.culture.tw/h_upload_ccacloud/performer/place/pic/A0/B0/C0/D0/E0/F205/539c63cb-f6f9-4f88-bd8f-c601b40ea4c1.jpg,"['平溪', '分駐', '波麗士', '天燈', '廣場']",
淡水區　淡水漁人碼頭,,新北市政府漁業及漁港事業管理處,,吳小姐,02-28058476#2931,,AM8703@ntpc.gov.tw,欲申請展演者，請直接聯繫場地管理單位,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/47add8c0-017b-40fe-b027-fe4fe2b186e8/8e21e299e43254c7746b3b6e821dcd58.jpg,"['淡水', '漁人', '碼頭']",
板橋區　新月橋,,新北市政府高灘地工程管理處,,吳小姐,02-89699596#211,,AC8921@ntpc.gov.tw,每月一期，請於每月10日前填妥「新月橋街頭藝人展演活動申請表」，以傳真或電子郵件方式向本處提出次月展演申請，首次申請者須另附街頭藝人證有效證件影本。【傳真號碼為（02）8969-9538；電子郵件信箱為AC8921@ntpc.gov.tw；如需確認是否傳遞成功，可電洽：（02）8969-9596分機211,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-06-08/ece049ff-010d-480c-a290-c58dedd6e0ce/2def06708063166e15659dbbb95c2ae3.jpg,"['板橋區', '新月']",
八里區　八里左岸公園,,新北市政府高灘地工程管理處,,吳小姐,02-89699596#211,,AC8921@ntpc.gov.tw,每月一期，請於每月10日前填妥「八里左岸街頭藝人展演活動申請表」，以傳真或電子郵件方式向本處提出次月展演申請，首次申請者須另附街頭藝人證有效證件影本。【傳真號碼為（02）8969-9538；電子郵件信箱為AC8921@ntpc.gov.tw；如需確認是否傳遞成功，可電洽：（02）8969-9596分機211,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-12-15/502e72be-459a-44a4-9b10-6d61b2e7440a/2a4be5ac9df5e9612be5c886883cb26a.jpg,"['八里', '公園', '左岸']",
